BusinessEntityID,PersonType,FirstName,LastName,EmailPromotion
9290,IN,Sophia,Evans,1
9291,IN,Grant,Pal,0
9292,IN,Mary,Evans,1
9293,IN,Grant,Andersen,0
9294,IN,Amber,Evans,0
9295,IN,Grant,Raje,1
9296,IN,Courtney,Evans,1
9297,IN,Jenna,Evans,0
9298,IN,Jordan,Evans,0
9299,IN,Sierra,Evans,2
9300,IN,Grant,Chander,0
9301,IN,Bailey,Evans,0
9302,IN,Grant,Nara,0
9303,IN,Mackenzie,Evans,0
9304,IN,Grant,Rai,1
9305,IN,Grant,Nath,0
9306,IN,Grant,Goel,1
9307,IN,Gabriella,Evans,1
9308,IN,Grant,Becker,0
9309,IN,Grant,Raji,0
9310,IN,Sara,Evans,0
9311,IN,Grant,Ferrier,0
9312,IN,Jan,Evans,0
9313,IN,Brendan,She,0
9314,IN,Katelyn,Evans,0
9315,IN,Savannah,Evans,0
9316,IN,Kaylee,Evans,0
9317,IN,Brendan,Deng,0
9318,IN,Allison,Evans,0
9319,IN,Andrea,Evans,0
9320,IN,Brendan,Shen,0
9321,IN,Cindy,Edwards,0
9322,IN,Julia,Edwards,2
9323,IN,Jennifer,Edwards,0
9324,IN,Brendan,Xie,0
9325,IN,Kaitlyn,Edwards,2
9326,IN,Morgan,Edwards,2
9327,IN,Isabella,Edwards,2
9328,IN,Natalie,Edwards,0
9329,IN,Alexandra,Edwards,1
9330,IN,Brendan,Xu,0
9331,IN,Sydney,Edwards,2
9332,IN,Katherine,Edwards,0
9333,IN,Gilbert,Kumar,2
9334,IN,Amanda,Edwards,0
9335,IN,Stephanie,Edwards,1
9336,IN,Brendan,Yuan,0
9337,IN,Hailey,Edwards,0
9338,IN,Maria,Edwards,1
9339,IN,Brendan,Kumar,2
9340,IN,Brendan,Lal,0
9341,IN,Gabrielle,Edwards,0
9342,IN,Haley,Edwards,2
9343,IN,Brendan,Shan,0
9344,IN,Brendan,Jai,0
9345,IN,Madeline,Edwards,1
9346,IN,Sophia,Edwards,0
9347,IN,Mary,Edwards,2
9348,IN,Brendan,Pal,0
9349,IN,Amber,Edwards,2
9350,IN,Brendan,Andersen,1
9351,IN,Courtney,Edwards,2
9352,IN,Brendan,Raje,0
9353,IN,Gilbert,Lal,1
9354,IN,Brendan,Chande,1
9355,IN,Jenna,Edwards,0
9356,IN,Brendan,Nara,0
9357,IN,Jordan,Edwards,2
9358,IN,Brendan,Rai,2
9359,IN,Sierra,Edwards,0
9360,IN,Brendan,Nath,0
9361,IN,Mackenzie,Edwards,0
9362,IN,Brendan,Goldstein,0
9363,IN,Brendan,Beck,2
9364,IN,Gabriella,Edwards,0
9365,IN,Brendan,Raji,0
9366,IN,Sara,Edwards,0
9367,IN,Jan,Edwards,0
9368,IN,Brendan,Anand,1
9369,IN,Brad,She,0
9370,IN,Katelyn,Edwards,2
9371,IN,Savannah,Edwards,0
9372,IN,Kaylee,Edwards,0
9373,IN,Gilbert,Sharma,0
9374,IN,Brad,Deng,0
9375,IN,Allison,Edwards,0
9376,IN,Brad,Xie,1
9377,IN,Andrea,Edwards,1
9378,IN,Brad,Tang,2
9379,IN,Chloe,Collins,0
9380,IN,Julia,Collins,2
9381,IN,Jennifer,Collins,1
9382,IN,Brad,Xu,1
9383,IN,Kaitlyn,Collins,2
9384,IN,Morgan,Collins,2
9385,IN,Isabella,Collins,2
9386,IN,Natalie,Collins,1
9387,IN,Brad,Yuan,0
9388,IN,Brad,Kumar,0
9389,IN,Alexandra,Collins,1
9390,IN,Brad,Lal,0
9391,IN,Brad,Sharma,2
9392,IN,Gilbert,Shan,2
9393,IN,Brad,Shan,1
9394,IN,Sydney,Collins,0
9395,IN,Katherine,Collins,1
9396,IN,Brad,Jai,1
9397,IN,Amanda,Collins,1
9398,IN,Stephanie,Collins,2
9399,IN,Brad,Oliver,0
9400,IN,Hailey,Collins,0
9401,IN,Maria,Collins,0
9402,IN,Brad,Andersen,0
9403,IN,Gabrielle,Collins,2
9404,IN,Brad,Raje,0
9405,IN,Joan,Collins,1
9406,IN,Rebecca,Collins,0
9407,IN,Madeline,Collins,0
9408,IN,Brad,Chande,0
9409,IN,Brad,Chander,0
9410,IN,Mary,Collins,0
9411,IN,Amber,Collins,1
9412,IN,Jenna,Collins,0
9413,IN,Brad,Nara,0
9414,IN,Jordan,Collins,1
9415,IN,Sierra,Collins,1
9416,IN,Brad,Rai,0
9417,IN,Brad,Nath,0
9418,IN,Bailey,Collins,0
9419,IN,Gilbert,Jai,0
9420,IN,Brad,Goel,0
9421,IN,Mackenzie,Collins,0
9422,IN,Brad,Beck,2
9423,IN,Gabriella,Collins,0
9424,IN,Brad,Raji,0
9425,IN,Sara,Collins,2
9426,IN,Jada,Collins,0
9427,IN,Brad,Ashe,1
9428,IN,Katelyn,Collins,1
9429,IN,Jaime,She,1
9430,IN,Savannah,Collins,0
9431,IN,Kaylee,Collins,0
9432,IN,Jaime,Deng,0
9433,IN,Allison,Collins,1
9434,IN,Andrea,Collins,2
9435,IN,Jaime,Shen,2
9436,IN,Jaime,Xie,0
9437,IN,Bailey,Stewart,1
9438,IN,Mackenzie,Stewart,0
9439,IN,Jaime,Sutton,2
9440,IN,Gabriella,Stewart,1
9441,IN,Sara,Stewart,0
9442,IN,Janet,Stewart,1
9443,IN,Katelyn,Stewart,1
9444,IN,Gilbert,Pal,0
9445,IN,Jaime,Luo,0
9446,IN,Savannah,Stewart,0
9447,IN,Kaylee,Stewart,2
9448,IN,Jaime,Yuan,0
9449,IN,Allison,Stewart,2
9450,IN,Jaime,Kumar,0
9451,IN,Andrea,Stewart,1
9452,IN,Jaime,Shan,0
9453,IN,Catherine,Stewart,0
9454,IN,Danielle,Stewart,2
9455,IN,Jaime,Jai,1
9456,IN,Jaime,Pal,0
9457,IN,Jaime,Andersen,0
9458,IN,Alexa,Stewart,0
9459,IN,Christina,Stewart,1
9460,IN,Jaime,Raje,1
9461,IN,Gilbert,Andersen,0
9462,IN,Jaime,Chande,0
9463,IN,Ariana,Stewart,0
9464,IN,Caitlin,Stewart,2
9465,IN,Michelle,Stone,0
9466,IN,Jaime,Chander,0
9467,IN,Brooke,Stewart,0
9468,IN,Kimberly,Stewart,0
9469,IN,Makayla,Stewart,2
9470,IN,Shelby,Stewart,0
9471,IN,Jaime,Nara,1
9472,IN,Jaime,Rai,0
9473,IN,Erin,Stewart,1
9474,IN,Jade,Stewart,0
9475,IN,Jaime,Nath,2
9476,IN,Margaret,Stewart,0
9477,IN,Melanie,Stewart,0
9478,IN,Jaime,Goel,0
9479,IN,Alexandria,Stewart,0
9480,IN,Angela,Stewart,0
9481,IN,Jaime,Becker,0
9482,IN,Arianna,Stewart,0
9483,IN,Jaime,Raji,2
9484,IN,Paige,Stewart,0
9485,IN,Jaime,Ferrier,0
9486,IN,Raul,She,0
9487,IN,Faith,Stewart,0
9488,IN,Don,Guo,0
9489,IN,Gilbert,Raje,1
9490,IN,Raul,Deng,0
9491,IN,Raul,Shen,0
9492,IN,Melissa,Stewart,0
9493,IN,Riley,Stewart,0
9494,IN,Bailey,Sanchez,0
9495,IN,Mackenzie,Sanchez,2
9496,IN,Gabriella,Sanchez,1
9497,IN,Sara,Sanchez,0
9498,IN,Raul,Tang,2
9499,IN,Jada,Sanchez,0
9500,IN,Katelyn,Sanchez,0
9501,IN,Raul,Xu,0
9502,IN,Savannah,Sanchez,0
9503,IN,Raul,Luo,1
9504,IN,Kaylee,Sanchez,1
9505,IN,Allison,Sanchez,1
9506,IN,Andrea,Sanchez,0
9507,IN,Catherine,Sanchez,0
9508,IN,Raul,Kumar,1
9509,IN,Danielle,Sanchez,0
9510,IN,Zoe,Sanchez,0
9511,IN,Raul,Sharma,0
9512,IN,Alexa,Sanchez,2
9513,IN,Raul,Shan,0
9514,IN,Christina,Sanchez,0
9515,IN,Ariana,Sanchez,0
9516,IN,Caitlin,Sanchez,0
9517,IN,Raul,Jai,0
9518,IN,Michelle,Sanchez,0
9519,IN,Brooke,Sanchez,0
9520,IN,Kimberly,Sanchez,0
9521,IN,Raul,Raje,2
9522,IN,Makayla,Sanchez,1
9523,IN,Raul,Chande,1
9524,IN,Shelby,Sanchez,1
9525,IN,Trinity,Sanchez,1
9526,IN,Raul,Chander,0
9527,IN,Erin,Sanchez,1
9528,IN,Jade,Sanchez,2
9529,IN,Raul,Nara,1
9530,IN,Mariah,Sanchez,2
9531,IN,Melanie,Sanchez,2
9532,IN,Alexandria,Sanchez,1
9533,IN,Raul,Rai,0
9534,IN,Angela,Sánchez,1
9535,IN,Raul,Nath,0
9536,IN,Natalie,Roberts,0
9537,IN,Alexandra,Roberts,2
9538,IN,Raul,Goel,0
9539,IN,Raul,Black,2
9540,IN,Sydney,Roberts,0
9541,IN,Katherine,Roberts,0
9542,IN,Amanda,Roberts,2
9543,IN,Raul,Raji,0
9544,IN,Stephanie,Roberts,0
9545,IN,Hailey,Roberts,0
9546,IN,Darrell,Stone,0
9547,IN,Darrell,Deng,0
9548,IN,Maria,Roberts,2
9549,IN,Gabrielle,Roberts,2
9550,IN,Rebecca,Roberts,1
9551,IN,Madeline,Roberts,0
9552,IN,Darrell,Xie,1
9553,IN,Sophia,Roberts,2
9554,IN,Mary,Roberts,0
9555,IN,Amber,Roberts,0
9556,IN,Jenna,Roberts,0
9557,IN,Gilbert,Nara,0
9558,IN,Darrell,Luo,0
9559,IN,Jordan,Roberts,0
9560,IN,Darrell,Yuan,2
9561,IN,Sierra,Roberts,0
9562,IN,Bailey,Roberts,0
9563,IN,Darrell,Kumar,2
9564,IN,Mackenzie,Roberts,1
9565,IN,Darrell,Lal,0
9566,IN,Gabriella,Roberts,2
9567,IN,Sara,Roberts,1
9568,IN,Darrell,Shan,1
9569,IN,Jada,Roberts,0
9570,IN,Katelyn,Roberts,0
9571,IN,Darrell,Jai,1
9572,IN,Savannah,Roberts,0
9573,IN,Kaylee,Roberts,0
9574,IN,Darrell,Pal,0
9575,IN,Allison,Roberts,1
9576,IN,Andrea,Roberts,1
9577,IN,Kristi,Hernandez,0
9578,IN,Chloe,Turner,1
9579,IN,Judith,Turner,0
9580,IN,Kristi,Alvarez,2
9581,IN,Jennifer,Turner,0
9582,IN,Gilbert,Rai,2
9583,IN,Kaitlyn,Turner,0
9584,IN,Morgan,Turner,0
9585,IN,Kristi,Moreno,2
9586,IN,Natalie,Turner,1
9587,IN,Kristi,Munoz,0
9588,IN,Alexandra,Turner,2
9589,IN,Kristi,Romero,0
9590,IN,Kristi,Navarro,0
9591,IN,Katherine,Turner,0
9592,IN,Kristi,Gutierrez,2
9593,IN,Kristi,Torres,0
9594,IN,Kristi,Dominguez,0
9595,IN,Amanda,Turner,1
9596,IN,Kristi,Gill,2
9597,IN,Pieter,Uittenbogaard,0
9598,IN,Hailey,Turner,0
9599,IN,Gilbert,Nath,2
9600,IN,Kristi,Vazquez,2
9601,IN,Maria,Turner,0
9602,IN,Kristi,Blanco,0
9603,IN,Gabrielle,Turner,1
9604,IN,Kristi,Serrano,0
9605,IN,Haley,Turner,0
9606,IN,Kristi,Ramos,1
9607,IN,Rebecca,Turner,0
9608,IN,Madeline,Turner,0
9609,IN,Kristi,Carlson,0
9610,IN,Sophia,Turner,1
9611,IN,Mary,Turner,0
9612,IN,Amber,Turner,0
9613,IN,Kristi,Suarez,1
9614,IN,Courtney,Turner,2
9615,IN,Jenna,Turner,0
9616,IN,Kristi,Saunders,0
9617,IN,Jordan,Turner,0
9618,IN,Sierra,Turner,2
9619,IN,Bailey,Turner,0
9620,IN,Ebony,Suri,2
9621,IN,Gabriella,Turner,0
9622,IN,Gilbert,Goel,2
9623,IN,Ebony,Chandra,0
9624,IN,Masaki,Umeda,0
9625,IN,Janet,Turner,1
9626,IN,Ebony,Patel,0
9627,IN,Savannah,Turner,0
9628,IN,Ebony,Vance,1
9629,IN,Kaylee,Turner,2
9630,IN,Allison,Turner,1
9631,IN,Ebony,Malhotra,2
9632,IN,Ebony,Sai,0
9633,IN,Andrea,Turner,0
9634,IN,Ebony,Arun,0
9635,IN,Ebony,Madan,0
9636,IN,Chloe,Phillips,2
9637,IN,Julia,Phillips,1
9638,IN,Ebony,Srini,0
9639,IN,Ebony,Prasad,0
9640,IN,Gilbert,Becker,1
9641,IN,Ebony,Sara,0
9642,IN,Jennifer,Phillips,2
9643,IN,Ebony,Rana,2
9644,IN,Kaitlyn,Phillips,2
9645,IN,Ebony,Raman,0
9646,IN,Morgan,Phillips,1
9647,IN,Isabella,Phillips,2
9648,IN,Ebony,Subram,0
9649,IN,Natalie,Phillips,1
9650,IN,Ebony,Mehta,0
9651,IN,Ebony,Garcia,0
9652,IN,Ebony,Fernandez,0
9653,IN,Ebony,Lopez,2
9654,IN,Sydney,Phillips,0
9655,IN,Ebony,Martinez,2
9656,IN,Katherine,Phillips,0
9657,IN,Ebony,Gonzalez,0
9658,IN,Amanda,Phillips,1
9659,IN,Gilbert,Raji,2
9660,IN,Ebony,Rodriguez,0
9661,IN,Hailey,Phillips,0
9662,IN,Maria,Phillips,0
9663,IN,Ebony,Perez,0
9664,IN,Haley,Phillips,0
9665,IN,Ebony,Martin,1
9666,IN,Rebecca,Phillips,2
9667,IN,Madeline,Phillips,2
9668,IN,Ebony,Gomez,0
9669,IN,Ebony,Ruiz,0
9670,IN,Sophia,Phillips,0
9671,IN,Ebony,Diaz,1
9672,IN,Mary,Phillips,2
9673,IN,Amber,Phillips,0
9674,IN,Courtney,Phillips,0
9675,IN,Ebony,Hernandez,1
9676,IN,Jenna,Phillips,0
9677,IN,Jordan,Phillips,0
9678,IN,Ebony,Alvarez,1
9679,IN,Sierra,Phillips,1
9680,IN,Ebony,Jimenez,0
9681,IN,Gilbert,Ferrier,1
9682,IN,Ebony,Moreno,1
9683,IN,Bailey,Phillips,0
9684,IN,Ebony,Munoz,0
9685,IN,Mackenzie,Phillips,0
9686,IN,Ebony,Ashe,2
9687,IN,Gabriella,Phillips,0
9688,IN,Ebony,Romero,0
9689,IN,Sara,Phillips,1
9690,IN,Jada,Phillips,0
9691,IN,Katelyn,Phillips,2
9692,IN,Ebony,Gutierrez,0
9693,IN,Savannah,Phillips,1
9694,IN,Carol,Torres,0
9695,IN,Ebony,Dominguez,1
9696,IN,Kaylee,Phillips,0
9697,IN,Allison,Phillips,0
9698,IN,Ebony,Gill,0
9699,IN,Andrea,Phillips,1
9700,IN,Chloe,Campbell,0
9701,IN,Julia,Campbell,0
9702,IN,Ebony,Vazquez,1
9703,IN,Jennifer,Campbell,2
9704,IN,Damien,He,0
9705,IN,Arturo,Zhang,0
9706,IN,Ebony,Blanco,2
9707,IN,Carol,Serrano,0
9708,IN,Ebony,Ramos,0
9709,IN,Kaitlyn,Campbell,2
9710,IN,Morgan,Campbell,1
9711,IN,Isabella,Campbell,0
9712,IN,Ebony,Carlson,1
9713,IN,Natalie,Campbell,1
9714,IN,Alexandra,Campbell,0
9715,IN,Ebony,Suarez,1
9716,IN,Sydney,Campbell,0
9717,IN,Ebony,Sanz,2
9718,IN,Katherine,Campbell,1
9719,IN,Carol,Rubio,0
9720,IN,Amanda,Campbell,0
9721,IN,Deanna,Suri,1
9722,IN,Stephanie,Campbell,0
9723,IN,Deanna,Kapoor,0
9724,IN,Hailey,Campbell,0
9725,IN,Deanna,Chandra,2
9726,IN,Maria,Campbell,1
9727,IN,Gabrielle,Cannata,2
9728,IN,Arturo,Wang,0
9729,IN,Deanna,Patel,0
9730,IN,Deanna,Weber,1
9731,IN,Haley,Campbell,0
9732,IN,Rebecca,Campbell,1
9733,IN,Deanna,Malhotra,1
9734,IN,Madeline,Campbell,0
9735,IN,Sophia,Campbell,1
9736,IN,Deanna,Sai,1
9737,IN,Amber,Campbell,0
9738,IN,Courtney,Campbell,0
9739,IN,Jenna,Campbell,1
9740,IN,Jordan,Campbell,0
9741,IN,Sierra,Campbell,0
9742,IN,Deanna,Ashe,1
9743,IN,Mackenzie,Campbell,1
9744,IN,Deanna,Madan,1
9745,IN,Deanna,Srini,1
9746,IN,Deanna,Prasad,2
9747,IN,Gabriella,Campbell,0
9748,IN,Sara,Campbell,0
9749,IN,Jada,Campbell,2
9750,IN,Deanna,Sara,1
9751,IN,Katelyn,Campbell,2
9752,IN,Arturo,Chen,0
9753,IN,Deanna,Raman,0
9754,IN,Deanna,Subram,1
9755,IN,Deanna,Mehta,0
9756,IN,Savannah,Campbell,1
9757,IN,Deanna,Garcia,1
9758,IN,Deanna,Fernandez,2
9759,IN,Deanna,Lopez,2
9760,IN,Kaylee,Campbell,0
9761,IN,Allison,Campbell,1
9762,IN,Deanna,Martinez,1
9763,IN,Andrea,Campbell,1
9764,IN,Deanna,Gonzalez,2
9765,IN,Chloe,Parker,0
9766,IN,Judith,Parker,0
9767,IN,Deanna,Rodriguez,0
9768,IN,Arturo,Li,2
9769,IN,Deanna,Perez,0
9770,IN,Jennifer,Parker,1
9771,IN,Deanna,Martin,1
9772,IN,Kaitlyn,Parker,0
9773,IN,Morgan,Parker,0
9774,IN,Deanna,Gomez,2
9775,IN,Isabella,Parker,2
9776,IN,Natalie,Parker,0
9777,IN,Alexandra,Parker,1
9778,IN,Sydney,Parker,0
9779,IN,Deanna,Ruiz,0
9780,IN,Deanna,Diaz,1
9781,IN,Deanna,Hernandez,0
9782,IN,Katherine,Parker,2
9783,IN,Deanna,Alvarez,0
9784,IN,Deanna,Jiménez,0
9785,IN,Amanda,Parker,0
9786,IN,Stephanie,Parker,2
9787,IN,Deanna,Moreno,1
9788,IN,Hailey,Parker,2
9789,IN,Arturo,Liu,0
9790,IN,Deanna,Munoz,2
9791,IN,Gabrielle,Parker,0
9792,IN,Haley,Parker,2
9793,IN,Deanna,Alonso,1
9794,IN,Rebecca,Parker,2
9795,IN,Madeline,Parker,1
9796,IN,Sophia,Parker,1
9797,IN,Mary,Parker,2
9798,IN,Deanna,Romero,2
9799,IN,Amber,Parker,0
9800,IN,Deanna,Navarro,0
9801,IN,Deanna,Gutierrez,2
9802,IN,Courtney,Parker,0
9803,IN,Jenna,Parker,0
9804,IN,Jordan,Parker,1
9805,IN,Deanna,Torres,1
9806,IN,Sierra,Parker,0
9807,IN,Bailey,Parker,2
9808,IN,Deanna,Dominguez,0
9809,IN,Gabriella,Parker,0
9810,IN,Deanna,Gill,0
9811,IN,Sara,Parker,0
9812,IN,Jada,Parker,2
9813,IN,Deanna,Vazquez,2
9814,IN,Katelyn,Parker,0
9815,IN,Savannah,Parker,0
9816,IN,Deanna,Blanco,1
9817,IN,Kaylee,Parker,0
9818,IN,Arturo,Yang,0
9819,IN,Deanna,Serrano,2
9820,IN,Deanna,Ramos,1
9821,IN,Allison,Parker,0
9822,IN,Deanna,Suarez,1
9823,IN,Deanna,Schmidt,0
9824,IN,Maria,Gonzalez,1
9825,IN,Gabrielle,Gonzalez,0
9826,IN,Deanna,Rubio,1
9827,IN,Rebekah,Suri,1
9828,IN,Haley,Gonzalez,2
9829,IN,Rebekah,Kapoor,2
9830,IN,Rebecca,Gonzalez,2
9831,IN,Rebekah,Chandra,1
9832,IN,Madeline,Gonzalez,1
9833,IN,Sophia,Gonzalez,0
9834,IN,Rebekah,Patel,0
9835,IN,Arturo,Huang,0
9836,IN,Rebekah,Kovár,1
9837,IN,Rebekah,Malhotra,0
9838,IN,Mary,Gonzalez,1
9839,IN,Amber,Gonzalez,0
9840,IN,Rebekah,Sai,1
9841,IN,Rebekah,Arthur,0
9842,IN,Courtney,Gonzalez,0
9843,IN,Jenna,Gonzalez,0
9844,IN,Jordan,Gonzalez,0
9845,IN,Rebekah,Srini,2
9846,IN,Rebekah,Prasad,1
9847,IN,Rebekah,Sara,0
9848,IN,Sierra,Gonzalez,0
9849,IN,Bailey,Gonzalez,0
9850,IN,Mackenzie,Gonzalez,2
9851,IN,Arturo,Wu,1
9852,IN,Rebekah,Raman,0
9853,IN,Gabriella,Gonzalez,1
9854,IN,Rebekah,Subram,2
9855,IN,Sara,Gonzalez,1
9856,IN,Jan,Gonzalez,0
9857,IN,Rebekah,Mehta,1
9858,IN,Katelyn,Gonzalez,1
9859,IN,Savannah,Gonzalez,0
9860,IN,Kaylee,Gonzalez,1
9861,IN,Allison,Gonzalez,0
9862,IN,Rebekah,Garcia,0
9863,IN,Andrea,Gonzalez,2
9864,IN,Chloe,Nelson,0
9865,IN,Rebekah,Fernandez,0
9866,IN,Julia,Nelson,0
9867,IN,Rebekah,Lopez,0
9868,IN,Jennifer,Nelson,0
9869,IN,Rebekah,Martinez,0
9870,IN,Kaitlyn,Nelson,0
9871,IN,Morgan,Nelson,1
9872,IN,Rebekah,Gonzalez,0
9873,IN,Isabella,Nelson,2
9874,IN,Natalie,Nelson,0
9875,IN,Alexandra,Nelson,1
9876,IN,Arturo,Lin,0
9877,IN,Rebekah,Perez,0
9878,IN,Rebekah,Martin,0
9879,IN,Katherine,Nelson,1
9880,IN,Rebekah,Gomez,0
9881,IN,Amanda,Nelson,2
9882,IN,Stephanie,Nicholls,2
9883,IN,Carol,Nelson,0
9884,IN,Rebekah,Ruiz,0
9885,IN,Maria,Oliver,0
9886,IN,Rebekah,Diaz,0
9887,IN,Haley,Nelson,0
9888,IN,Rebecca,Nicholls,2
9889,IN,Rebekah,Hernandez,0
9890,IN,Rebekah,Johnsen,0
9891,IN,Madeline,Nelson,1
9892,IN,Rebekah,Moreno,2
9893,IN,Sophia,Nelson,1
9894,IN,Rebekah,Munoz,0
9895,IN,Arturo,Zhou,1
9896,IN,Rebekah,Alonso,1
9897,IN,Mary,Nelson,1
9898,IN,Amber,Nelson,0
9899,IN,Courtney,Nelson,0
9900,IN,Rebekah,Romero,0
9901,IN,Jenna,Nelson,0
9902,IN,Jordan,Nelson,0
9903,IN,Rebekah,Navarro,0
9904,IN,Rebekah,Gutierrez,1
9905,IN,Sierra,Nelson,1
9906,IN,Rebekah,Torres,1
9907,IN,Mackenzie,Nelson,0
9908,IN,Rebekah,Dominguez,1
9909,IN,Gabriella,Nelson,0
9910,IN,Sara,Nelson,0
9911,IN,Rebekah,Vazquez,1
9912,IN,Jada,Nelson,0
9913,IN,Rebekah,Blanco,2
9914,IN,Katelyn,Nelson,0
9915,IN,Kaylee,Nelson,1
9916,IN,Rebekah,Serrano,0
9917,IN,Allison,Nelson,0
9918,IN,Damien,Zheng,0
9919,IN,Arturo,Ye,2
9920,IN,Rebekah,Ramos,2
9921,IN,Rebekah,Carlson,2
9922,IN,Rebekah,Suarez,0
9923,IN,Chloe,Carter,0
9924,IN,Rebekah,Sandberg,0
9925,IN,Julia,Carter,0
9926,IN,Jennifer,Carter,1
9927,IN,Rebekah,Rubio,0
9928,IN,Carolyn,Suri,0
9929,IN,Kaitlyn,Carter,1
9930,IN,Carolyn,Kapoor,0
9931,IN,Isabella,Carter,2
9932,IN,Carolyn,Chandra,0
9933,IN,Natalie,Carter,0
9934,IN,Carolyn,Van,0
9935,IN,Arturo,Zhao,0
9936,IN,Carolyn,Malhotra,0
9937,IN,Alexandra,Carter,2
9938,IN,Sydney,Carter,1
9939,IN,Katherine,Carter,0
9940,IN,Amanda,Carter,0
9941,IN,Carolyn,Arthur,0
9942,IN,Hailey,Carter,0
9943,IN,Maria,Carter,0
9944,IN,Carolyn,Madan,1
9945,IN,Gabrielle,Carter,0
9946,IN,Joan,Carter,0
9947,IN,Carolyn,Srini,1
9948,IN,Madeline,Carter,0
9949,IN,Sophia,Carter,1
9950,IN,Mary,Carter,0
9951,IN,Carolyn,Prasad,0
9952,IN,Amber,Carter,0
9953,IN,Carolyn,Rana,1
9954,IN,Carolyn,Raman,2
9955,IN,Courtney,Carter,1
9956,IN,Arturo,Lu,2
9957,IN,Carolyn,Subram,0
9958,IN,Jordan,Carter,0
9959,IN,Carolyn,Mehta,0
9960,IN,Carolyn,Garcia,0
9961,IN,Carolyn,Fernandez,0
9962,IN,Sierra,Carter,2
9963,IN,Bailey,Carter,0
9964,IN,Mackenzie,Carter,1
9965,IN,Carolyn,Lopez,0
9966,IN,Gabriella,Carter,2
9967,IN,Carolyn,Martinez,0
9968,IN,Sara,Carter,2
9969,IN,Carolyn,Gonzalez,2
9970,IN,Carolyn,Rodriguez,0
9971,IN,Jada,Carter,1
9972,IN,Katelyn,Carter,2
9973,IN,Carolyn,Sanchez,0
9974,IN,Savannah,Carter,0
9975,IN,Kaylee,Carter,2
9976,IN,Carolyn,Perez,0
9977,IN,Allison,Carter,1
9978,IN,Arturo,Xu,0
9979,IN,Carolyn,Martin,0
9980,IN,Chloe,Mitchell,0
9981,IN,Julia,Mitchell,1
9982,IN,Carolyn,Gomez,1
9983,IN,Carolyn,Ruiz,1
9984,IN,Carolyn,Diaz,0
9985,IN,Jennifer,Mitchell,0
9986,IN,Kaitlyn,Mitchell,0
9987,IN,Morgan,Mitchell,2
9988,IN,Isabella,Mitchell,0
9989,IN,Natalie,Mitchell,0
9990,IN,Alexandra,Mitchell,0
9991,IN,Carolyn,Alvarez,0
9992,IN,Sydney,Mitchell,0
9993,IN,Katherine,Mitchell,1
9994,IN,Amanda,Mitchell,0
9995,IN,Carolyn,Moreno,0
9996,IN,Hailey,Mitchell,0
9997,IN,Maria,Mitchell,1
9998,IN,Carolyn,Munoz,0
9999,IN,Gabrielle,Mitchell,0
10000,IN,Haley,Mitchell,0
10001,IN,Carolyn,Alonso,0
10002,IN,Rebecca,Mitchell,0
10003,IN,Madeline,Mitchell,0
10004,IN,Sophia,Mitchell,2
10005,IN,Mary,Mitchell,0
10006,IN,Arturo,Sun,0
10007,IN,Amber,Mitchell,0
10008,IN,Carolyn,Navarro,0
10009,IN,Courtney,Mitchell,1
10010,IN,Carolyn,Gutierrez,0
10011,IN,Carolyn,Torres,0
10012,IN,Jenna,Mitchell,1
10013,IN,Carolyn,Dominguez,1
10014,IN,Carolyn,Gill,2
10015,IN,Bailey,Mitchell,0
10016,IN,Carolyn,Vazquez,0
10017,IN,Carolyn,Browning,0
10018,IN,Gabriella,Mitchell,2
10019,IN,Carolyn,Serrano,1
10020,IN,Sara,Mitchell,1
10021,IN,Carolyn,Ramos,2
10022,IN,Arturo,Zhu,0
10023,IN,Carolyn,Carlson,0
10024,IN,Carolyn,Suarez,2
10025,IN,Jada,Mitchell,0
10026,IN,Carolyn,Sanz,0
10027,IN,Katelyn,Mitchell,0
10028,IN,Carolyn,Rowe,0
10029,IN,Marie,Suri,0
10030,IN,Savannah,Mitchell,0
10031,IN,Kaylee,Mitchell,2
10032,IN,Allison,Mitchell,0
10033,IN,Marie,Kapoor,2
10034,IN,Chloe,Perez,0
10035,IN,Marie,Chandra,0
10036,IN,Marie,Patel,0
10037,IN,Marie,Vance,0
10038,IN,Jennifer,Perez,2
10039,IN,Kaitlyn,Perez,0
10040,IN,Marie,Malhotra,0
10041,IN,Arturo,Gao,0
10042,IN,Marie,Sai,1
10043,IN,Morgan,Perez,1
10044,IN,Isabella,Perez,1
10045,IN,Natalie,Perez,2
10046,IN,Alexandra,Perez,0
10047,IN,Sydney,Perez,1
10048,IN,Katherine,Perez,0
10049,IN,Amanda,Perez,1
10050,IN,Stephanie,Perez,2
10051,IN,Marie,Arun,1
10052,IN,Marie,Madan,2
10053,IN,Hailey,Perez,0
10054,IN,Maria,Perez,0
10055,IN,Gabrielle,Perez,0
10056,IN,Rebecca,Perez,0
10057,IN,Madeline,Perez,1
10058,IN,Marie,Rana,1
10059,IN,Sophia,Perez,0
10060,IN,Mary,Perez,1
10061,IN,Marie,Subram,0
10062,IN,Amber,Perez,0
10063,IN,Arturo,Ma,1
10064,IN,Marie,Mehta,0
10065,IN,Jenna,Perez,0
10066,IN,Marie,Garcia,2
10067,IN,Marie,Fernandez,1
10068,IN,Jordan,Perez,0
10069,IN,Sierra,Perez,0
10070,IN,Marie,Lopez,2
